20
100 9900
95 93 426
95 94 590
95 96 564
95 97 801
95 98 759
95 99 616
95 100 953
96 1 861
96 2 830
96 3 402
96 4 844
96 5 767
96 6 507
96 7 534
96 8 783
96 9 824
96 10 53
96 11 53
96 12 803
96 13 91
96 14 495
96 15 616
96 16 441
96 17 685
96 18 127
96 19 179
96 20 201
96 21 784
96 22 461
96 23 790
96 24 327
96 25 507
96 26 279
96 27 673
96 28 599
96 29 934
96 30 654
96 31 728
96 32 392
96 33 605
96 34 557
96 35 292
96 36 689
96 37 960
96 38 49
96 39 542
96 40 280
96 41 765
96 42 404
96 43 457
96 44 438
96 45 125
96 46 576
96 47 445
96 48 189
96 49 396
96 50 643
96 51 998
96 52 58
96 53 406
96 54 691
96 55 64
96 56 118
96 57 813
96 58 465
96 59 820
96 60 921
96 61 833
96 62 601
96 63 764
96 64 312
96 65 646
96 66 680
96 67 414
96 68 638
96 69 989
96 70 129
96 71 576
96 72 596
96 73 523
96 74 974
96 75 702
96 76 829
96 77 415
96 78 523
96 79 899
96 80 182
96 81 432
96 82 449
96 83 367
96 84 614
96 85 939
96 86 154
96 87 345
96 88 738
96 89 668
96 90 736
96 91 124
96 92 375
96 93 282
96 94 581
96 95 790
96 97 749
96 98 384
96 99 519
96 100 818
97 1 403
97 2 183
97 3 679
97 4 541
97 5 463
97 6 624
97 7 175
97 8 874
97 9 33
97 10 242
97 11 153
97 12 626
97 13 201
97 14 184
97 15 57
97 16 188
97 17 885
97 18 521
97 19 484
97 20 957
97 21 60
97 22 436
97 23 256
97 24 600
97 25 266
97 26 333
97 27 569
97 28 401
97 29 391
97 30 407
97 31 251
97 32 165
97 33 729
97 34 576
97 35 731
97 36 116
97 37 217
97 38 809
97 39 261
97 40 749
97 41 96
97 42 463
97 43 643
97 44 87
97 45 991
97 46 546
97 47 890
97 48 943
97 49 287
97 50 974
97 51 886
97 52 136
97 53 492
97 54 719
97 55 980
97 56 558
97 57 41
97 58 49
97 59 442
97 60 608
97 61 635
97 62 277
97 63 366
97 64 438
97 65 285
97 66 57
97 67 453
97 68 746
97 69 761
97 70 609
97 71 944
97 72 745
97 73 374
97 74 902
97 75 962
97 76 442
97 77 389
97 78 370
97 79 75
97 80 408
97 81 918
97 82 436
97 83 222
97 84 605
97 85 660
97 86 876
97 87 249
97 88 75
97 89 694
97 90 831
97 91 564
97 92 60
97 93 534
97 94 192
97 95 325
97 96 80
97 98 436
97 99 503
97 100 522
98 1 558
98 2 146
98 3 177
98 4 462
98 5 458
98 6 548
98 7 600
98 8 417
98 9 870
98 10 319
98 11 306
98 12 810
98 13 26
98 14 981
98 15 344
98 16 950
98 17 171
98 18 885
98 19 877
98 20 953
98 21 501
98 22 131
98 23 249
98 24 469
98 25 350
98 26 626
98 27 755
98 28 807
98 29 990
98 30 874
98 31 93
98 32 405
98 33 238
98 34 995
98 35 104
98 36 537
98 37 36
98 38 113
98 39 462
98 40 752
98 41 506
98 42 114
98 43 355
98 44 600
98 45 730
98 46 270
98 47 422
98 48 452
98 49 974
98 50 32
98 51 222
98 52 295
98 53 54
98 54 627
98 55 197
98 56 506
98 57 455
98 58 186
98 59 292
98 60 490
98 61 60
98 62 751
98 63 282
98 64 209
98 65 365
98 66 383
98 67 721
98 68 226
98 69 952
98 70 990
98 71 820
98 72 790
98 73 529
98 74 434
98 75 833
98 76 824
98 77 213
98 78 25
98 79 99
98 80 877
98 81 724
98 82 679
98 83 571
98 84 64
98 85 906
98 86 562
98 87 531
98 88 280
98 89 265
98 90 476
98 91 431
98 92 623
98 93 431
98 94 231
98 95 345
98 96 514
98 97 492
98 99 378
98 100 772
99 1 351
99 2 306
99 3 272
99 4 948
99 5 616
99 6 75
99 7 85
99 8 281
99 9 349
99 10 231
99 11 66
99 12 804
99 13 879
99 14 444
99 15 32
99 16 139
99 17 382
99 18 113
99 19 952
99 20 632
99 21 871
99 22 521
99 23 265
99 24 754
99 25 20
99 26 486
99 27 702
99 28 859
99 29 761
99 30 448
99 31 591
99 32 769
99 33 509
99 34 227
99 35 567
99 36 585
99 37 708
99 38 307
99 39 687
99 40 785
99 41 183
99 42 705
99 43 844
99 44 121
99 45 742
99 46 955
99 47 773
99 48 370
99 49 298
99 50 910
99 51 173
99 52 594
99 53 131
99 54 400
99 55 792
99 56 411
99 57 879
99 58 925
99 59 431
99 60 973
99 61 29
99 62 638
99 63 430
99 64 824
99 65 291
99 66 310
99 67 740
99 68 952
99 69 222
99 70 718
99 71 233
99 72 262
99 73 453
99 74 828
99 75 976
99 76 428
99 77 611
99 78 192
99 79 830
99 80 560
99 81 79
99 82 892
99 83 604
99 84 341
99 85 731
99 86 593
99 87 816
99 88 877
99 89 324
99 90 978
99 91 301
99 92 740
99 93 943
99 94 723
99 95 765
99 96 277
99 97 584
99 98 567
99 100 192
100 1 378
100 2 985
100 3 627
100 4 55
100 5 584
100 6 110
100 7 232
100 8 666
100 9 29
100 10 97
100 11 235
100 12 564
100 13 365
100 14 811
100 15 634
100 16 459
100 17 280
100 18 603
100 19 608
100 20 856
100 21 932
100 22 485
100 23 155
100 24 506
100 25 777
100 26 524
100 27 63
100 28 788
100 29 954
100 30 911
100 31 486
100 32 962
100 33 951
100 34 390
100 35 381
100 36 968
100 37 780
100 38 120
100 39 667
100 40 138
100 41 635
100 42 907
100 43 878
100 44 929
100 45 586
100 46 753
100 47 233
100 48 925
100 49 879
100 50 351
100 51 8
100 52 132
100 53 36
100 54 407
100 55 753
100 56 848
100 57 572
100 58 111
100 59 376
100 60 765
100 61 343
100 62 436
100 63 722
100 64 311
100 65 268
100 66 356
100 67 312
100 68 254
100 69 106
100 70 1000
100 71 947
100 72 285
100 73 574
100 74 734
100 75 261
100 76 212
100 77 939
100 78 695
100 79 770
100 80 872
100 81 460
100 82 866
100 83 876
100 84 745
100 85 789
100 86 743
100 87 805
100 88 847
100 89 778
100 90 330
100 91 719
100 92 62
100 93 148
100 94 382
100 95 261
100 96 932
100 97 499
100 98 622
100 99 519
100 9900
1 2 888
1 3 329
1 4 730
1 5 741
1 6 836
1 7 457
1 8 373
1 9 985
1 10 361
1 11 838
1 12 940
1 13 722
1 14 885
1 15 709
1 16 182
1 17 178
1 18 890
1 19 521
1 20 280
1 21 87
1 22 41
1 23 603
1 24 871
1 25 455
1 26 391
1 27 414
1 28 278
1 29 857
1 30 660
1 31 991
1 32 714
1 33 519
1 34 181
1 35 757
1 36 593
1 37 738
1 38 779
1 39 501
1 40 710
1 41 435
1 42 270
1 43 833
1 44 702
1 45 623
1 46 442
1 47 915
1 48 878
1 49 995
1 50 45
1 51 291
1 52 213
1 53 456
1 54 341
1 55 876
1 56 762
1 57 289
1 58 487
1 59 183
1 60 982
1 61 799
1 62 534
1 63 625
1 64 171
1 65 907
1 66 990
1 67 714
1 68 724
1 69 562
1 70 990
1 71 103
1 72 169
1 73 873
1 74 1
1 75 314
1 76 540
1 77 990
1 78 391
1 79 26
1 80 16
1 81 165
1 82 373
1 83 820
1 84 10
1 85 381
1 86 579
1 87 720
1 88 184
1 89 902
1 90 431
1 91 355
1 92 770
1 93 716
1 94 668
1 95 321
1 96 673
1 97 382
1 98 723
1 99 326
1 100 286
2 1 973
2 3 919
2 4 761
2 5 34
2 6 615
2 7 13
2 8 626
2 9 978
2 10 316
2 11 903
2 12 624
2 13 648
2 14 703
2 15 382
2 16 507
2 17 794
2 18 123
2 19 275
2 20 15
2 21 687
2 22 114
2 23 433
2 24 485
2 25 945
2 26 956
2 27 216
2 28 433
2 29 638
2 30 955
2 31 408
2 32 191
2 33 214
2 34 630
2 35 633
2 36 381
2 37 977
2 38 702
2 39 387
2 40 264
2 41 245
2 42 655
2 43 811
2 44 925
2 45 42
2 46 676
2 47 79
2 48 879
2 49 626
2 50 771
2 51 829
2 52 146
2 53 512
2 54 916
2 55 864
2 56 971
2 57 451
2 58 780
2 59 935
2 60 640
2 61 231
2 62 722
2 63 117
2 64 263
2 65 333
2 66 302
2 67 206
2 68 185
2 69 965
2 70 20
2 71 229
2 72 739
2 73 277
2 74 368
2 75 135
2 76 457
2 77 461
2 78 766
2 79 353
2 80 267
2 81 810
2 82 15
2 83 824
2 84 830
2 85 992
2 86 838
2 87 346
2 88 923
2 89 906
2 90 120
2 91 483
2 92 3
2 93 843
2 94 287
2 95 146
2 96 55
2 97 835
2 98 274
2 99 371
2 100 382
3 1 664
3 2 948
3 4 612
3 5 709
3 6 403
3 7 894
3 8 874
3 9 826
3 10 349
3 11 314
3 12 492
3 13 405
3 14 417
3 15 932
3 16 369
3 17 930
3 18 45
3 19 476
3 20 616
3 21 235
3 22 369
3 23 677
3 24 470
3 25 800
3 26 111
3 27 893
3 28 740
3 29 900
3 30 384
3 31 363
3 32 52
3 33 292
3 34 20
3 35 311
3 36 932
3 37 815
3 38 259
3 39 345
3 40 995
3 41 710
3 42 218
3 43 22
3 44 594
3 45 164
3 46 87
3 47 846
3 48 264
3 49 486
3 50 728
3 51 368
3 52 155
3 53 364
3 54 967
3 55 389
3 56 848
3 57 546
3 58 309
3 59 93
3 60 33
3 61 87
3 62 606
3 63 211
3 64 815
3 65 380
3 66 846
3 67 7
3 68 879
3 69 908
3 70 875
3 71 332
3 72 469
3 73 876
3 74 860
3 75 994
3 76 405
3 77 92
3 78 13
3 79 86
3 80 347
3 81 662
3 82 333
3 83 929
3 84 67
3 85 552
3 86 927
3 87 835
3 88 254
3 89 91
3 90 967
3 91 928
3 92 431
3 93 112
3 94 545
3 95 909
3 96 525
3 97 536
3 98 422
3 99 432
3 100 523
4 1 154
4 2 214
4 3 94
4 5 7
4 6 303
4 7 677
4 8 315
4 9 410
4 10 166
4 11 444
4 12 421
4 13 276
4 14 818
4 15 131
4 16 657
4 17 112
4 18 207
4 19 978
4 20 876
4 21 894
4 22 30
4 23 983
4 24 72
4 25 480
4 26 736
4 27 572
4 28 64
4 29 338
4 30 444
4 31 671
4 32 699
4 33 88
4 34 703
4 35 921
4 36 961
4 37 587
4 38 289
4 39 51
4 40 314
4 41 208
4 42 411
4 43 554
4 44 70
4 45 506
4 46 360
4 47 868
4 48 709
4 49 497
4 50 48
4 51 2
4 52 949
4 53 877
4 54 292
4 55 176
4 56 407
4 57 386
4 58 410
4 59 673
4 60 588
4 61 234
4 62 386
4 63 225
4 64 922
4 65 260
4 66 297
4 67 434
4 68 859
4 69 796
4 70 88
4 71 875
4 72 381
4 73 1000
4 74 393
4 75 622
4 76 820
4 77 76
4 78 492
4 79 585
4 80 173
4 81 249
4 82 776
4 83 563
4 84 9
4 85 90
4 86 457
4 87 588
4 88 924
4 89 789
4 90 902
4 91 156
4 92 190
4 93 933
4 94 649
4 95 411
4 96 858
4 97 144
4 98 94
4 99 786
4 100 18
5 1 505
5 2 47
5 3 1000
5 4 25
5 6 436
5 7 185
5 8 942
5 9 888
5 10 117
5 11 710
5 12 891
5 13 494
5 14 229
5 15 950
5 16 231
5 17 238
5 18 768
5 19 541
5 20 351
5 21 195
5 22 971
5 23 415
5 24 700
5 25 826
5 26 287
5 27 995
5 28 780
5 29 535
5 30 202
5 31 507
5 32 556
5 33 585
5 34 557
5 35 44
5 36 206
5 37 633
5 38 442
5 39 569
5 40 726
5 41 468
5 42 933
5 43 448
5 44 107
5 45 716
5 46 544
5 47 290
5 48 362
5 49 543
5 50 523
5 51 261
5 52 126
5 53 360
5 54 627
5 55 66
5 56 364
5 57 110
5 58 280
5 59 510
5 60 493
5 61 13
5 62 746
5 63 518
5 64 120
5 65 2
5 66 555
5 67 852
5 68 857
5 69 935
5 70 979
5 71 638
5 72 506
5 73 610
5 74 214
5 75 955
5 76 436
5 77 746
5 78 169
5 79 723
5 80 328
5 81 690
5 82 224
5 83 388
5 84 397
5 85 980
5 86 51
5 87 623
5 88 411
5 89 87
5 90 905
5 91 899
5 92 869
5 93 385
5 94 869
5 95 491
5 96 834
5 97 839
5 98 626
5 99 863
5 100 514
6 1 688
6 2 537
6 3 462
6 4 929
6 5 455
6 7 909
6 8 936
6 9 213
6 10 822
6 11 484
6 12 496
6 13 343
6 14 146
6 15 642
6 16 177
6 17 842
6 18 639
6 19 110
6 20 39
6 21 371
6 22 955
6 23 327
6 24 485
6 25 277
6 26 625
6 27 669
6 28 380
6 29 474
6 30 386
6 31 382
6 32 450
6 33 886
6 34 553
6 35 361
6 36 333
6 37 484
6 38 560
6 39 650
6 40 203
6 41 575
6 42 572
6 43 121
6 44 785
6 45 928
6 46 506
6 47 431
6 48 410
6 49 580
6 50 488
6 51 821
6 52 993
6 53 752
6 54 149
6 55 935
6 56 225
6 57 94
6 58 420
6 59 135
6 60 492
6 61 557
6 62 317
6 63 314
6 64 476
6 65 947
6 66 242
6 67 170
6 68 294
6 69 196
6 70 309
6 71 547
6 72 468
6 73 625
6 74 32
6 75 821
6 76 464
6 77 345
6 78 671
6 79 409
6 80 869
6 81 546
6 82 271
6 83 75
6 84 320
6 85 882
6 86 692
6 87 784
6 88 313
6 89 315
6 90 833
6 91 221
6 92 990
6 93 835
6 94 595
6 95 95
6 96 811
6 97 568
6 98 128
6 99 70
6 100 386
7 1 416
7 2 658
7 3 843
7 4 791
7 5 105
7 6 105
7 8 318
7 9 84
7 10 65
7 11 721
7 12 613
7 13 484
7 14 987
7 15 31
7 16 419
7 17 377
7 18 506
7 19 266
7 20 851
7 21 65
7 22 3
7 23 360
7 24 694
7 25 135
7 26 177
7 27 332
7 28 689
7 29 277
7 30 354
7 31 357
7 32 976
7 33 936
7 34 874
7 35 386
7 36 304
7 37 123
7 38 419
7 39 7
7 40 692
7 41 409
7 42 75
7 43 664
7 44 429
7 45 844
7 46 269
7 47 257
7 48 850
7 49 571
7 50 709
7 51 676
7 52 842
7 53 359
7 54 503
7 55 579
7 56 809
7 57 228
7 58 855
7 59 82
7 60 90
7 61 806
7 62 79
7 63 788
7 64 565
7 65 431
7 66 617
7 67 153
7 68 59
7 69 904
7 70 509
7 71 218
7 72 524
7 73 887
7 74 62
7 75 955
7 76 156
7 77 962
7 78 981
7 79 561
7 80 894
7 81 865
7 82 57
7 83 791
7 84 64
7 85 755
7 86 293
7 87 389
7 88 864
7 89 828
7 90 805
7 91 115
7 92 270
7 93 563
7 94 481
7 95 333
7 96 116
7 97 966
7 98 676
7 99 823
7 100 753
8 1 230
8 2 804
8 3 662
8 4 651
8 5 695
8 6 649
8 7 938
8 9 932
8 10 407
8 11 861
8 12 982
8 13 144
8 14 947
8 15 486
8 16 276
8 17 449
8 18 159
8 19 844
8 20 148
8 21 946
8 22 3
8 23 181
8 24 990
8 25 951
8 26 998
8 27 197
8 28 745
8 29 147
8 30 951
8 31 691
8 32 155
8 33 644
8 34 455
8 35 206
8 36 173
8 37 358
8 38 471
8 39 935
8 40 384
8 41 639
8 42 481
8 43 116
8 44 2
8 45 577
8 46 980
8 47 955
8 48 564
8 49 702
8 50 447
8 51 436
8 52 611
8 53 950
8 54 771
8 55 687
8 56 569
8 57 187
8 58 877
8 59 92
8 60 679
8 61 218
8 62 259
8 63 341
8 64 951
8 65 875
8 66 879
8 67 228
8 68 513
8 69 500
8 70 56
8 71 445
8 72 263
8 73 710
8 74 279
8 75 11
8 76 51
8 77 869
8 78 282
8 79 486
8 80 871
8 81 774
8 82 637
8 83 148
8 84 450
8 85 707
8 86 406
8 87 841
8 88 722
8 89 523
8 90 438
8 91 233
8 92 684
8 93 677
8 94 825
8 95 41
8 96 48
8 97 327
8 98 396
8 99 814
8 100 434
9 1 70
9 2 30
9 3 684
9 4 950
9 5 722
9 6 852
9 7 347
9 8 196
9 10 402
9 11 128
9 12 71
9 13 580
9 14 556
9 15 41
9 16 409
9 17 315
9 18 230
9 19 773
9 20 956
9 21 645
9 22 768
9 23 277
9 24 234
9 25 13
9 26 75
9 27 208
9 28 199
9 29 443
9 30 299
9 31 793
9 32 492
9 33 237
9 34 340
9 35 843
9 36 312
9 37 768
9 38 287
9 39 14
9 40 537
9 41 633
9 42 31
9 43 294
9 44 631
9 45 70
9 46 658
9 47 680
9 48 787
9 49 757
9 50 700
9 51 826
9 52 604
9 53 412
9 54 534
9 55 195
9 56 671
9 57 67
9 58 234
9 59 578
9 60 111
9 61 900
9 62 709
9 63 600
9 64 436
9 65 710
9 66 972
9 67 970
9 68 819
9 69 117
9 70 848
9 71 176
9 72 736
9 73 342
9 74 493
9 75 603
9 76 784
9 77 391
9 78 742
9 79 624
9 80 4
9 81 24
9 82 355
9 83 373
9 84 334
9 85 884
9 86 310
9 87 369
9 88 897
9 89 140
9 90 874
9 91 173
9 92 166
9 93 64
9 94 135
9 95 880
9 96 794
9 97 353
9 98 999
9 99 171
9 100 155
10 1 447
10 2 735
10 3 510
10 4 722
10 5 793
10 6 278
10 7 323
10 8 145
10 9 642
10 11 475
10 12 191
10 13 312
10 14 563
10 15 266
10 16 961
10 17 267
10 18 340
10 19 482
10 20 377
10 21 423
10 22 672
10 23 370
10 24 282
10 25 688
10 26 842
10 27 111
10 28 689
10 29 787
10 30 62
10 31 380
10 32 234
10 33 800
10 34 676
10 35 723
10 36 289
10 37 236
10 38 369
10 39 282
10 40 15
10 41 308
10 42 218
10 43 372
10 44 602
10 45 807
10 46 843
10 47 361
10 48 803
10 49 681
10 50 922
10 51 717
10 52 335
10 53 976
10 54 68
10 55 67
10 56 669
10 57 134
10 58 707
10 59 725
10 60 596
10 61 516
10 62 10
10 63 843
10 64 86
10 65 783
10 66 766
10 67 423
10 68 430
10 69 929
10 70 658
10 71 610
10 72 116
10 73 814
10 74 496
10 75 433
10 76 271
10 77 382
10 78 22
10 79 67
10 80 774
10 81 634
10 82 904
10 83 34
10 84 398
10 85 727
10 86 146
10 87 534
10 88 414
10 89 288
10 90 257
10 91 609
10 92 722
10 93 402
10 94 288
10 95 881
10 96 863
10 97 521
10 98 72
10 99 168
10 100 982
11 1 11
11 2 356
11 3 457
11 4 425
11 5 326
11 6 49
11 7 481
11 8 776
11 9 746
11 10 876
11 12 538
11 13 480
11 14 214
11 15 729
11 16 579
11 17 220
11 18 989
11 19 19
11 20 440
11 21 584
11 22 30
11 23 990
11 24 64
11 25 644
11 26 833
11 27 823
11 28 433
11 29 66
11 30 864
11 31 309
11 32 747
11 33 904
11 34 14
11 35 975
11 36 978
11 37 482
11 38 860
11 39 977
11 40 138
11 41 453
11 42 436
11 43 660
11 44 616
11 45 724
11 46 212
11 47 635
11 48 439
11 49 718
11 50 967
11 51 920
11 52 884
11 53 506
11 54 70
11 55 310
11 56 260
11 57 271
11 58 126
11 59 657
11 60 842
11 61 376
11 62 401
11 63 57
11 64 490
11 65 582
11 66 254
11 67 934
11 68 778
11 69 527
11 70 738
11 71 729
11 72 278
11 73 428
11 74 634
11 75 600
11 76 501
11 77 453
11 78 15
11 79 112
11 80 142
11 81 315
11 82 932
11 83 798
11 84 685
11 85 769
11 86 729
11 87 251
11 88 343
11 89 109
11 90 7
11 91 666
11 92 322
11 93 683
11 94 102
11 95 572
11 96 306
11 97 602
11 98 96
11 99 229
11 100 361
12 1 463
12 2 64
12 3 159
12 4 523
12 5 29
12 6 207
12 7 936
12 8 73
12 9 144
12 10 820
12 11 442
12 13 345
12 14 720
12 15 219
12 16 423
12 17 293
12 18 155
12 19 958
12 20 822
12 21 114
12 22 933
12 23 45
12 24 715
12 25 251
12 26 959
12 27 923
12 28 844
12 29 587
12 30 514
12 31 170
12 32 47
12 33 583
12 34 356
12 35 835
12 36 333
12 37 516
12 38 548
12 39 89
12 40 809
12 41 392
12 42 803
12 43 312
12 44 315
12 45 426
12 46 732
12 47 751
12 48 243
12 49 961
12 50 83
12 51 975
12 52 890
12 53 764
12 54 762
12 55 177
12 56 137
12 57 78
12 58 691
12 59 89
12 60 709
12 61 346
12 62 659
12 63 341
12 64 427
12 65 445
12 66 386
12 67 586
12 68 129
12 69 575
12 70 353
12 71 454
12 72 216
12 73 352
12 74 20
12 75 349
12 76 223
12 77 376
12 78 374
12 79 727
12 80 366
12 81 670
12 82 438
12 83 472
12 84 952
12 85 449
12 86 65
12 87 75
12 88 939
12 89 664
12 90 157
12 91 176
12 92 658
12 93 843
12 94 183
12 95 629
12 96 463
12 97 752
12 98 793
12 99 335
12 100 914
13 1 78
13 2 860
13 3 347
13 4 609
13 5 840
13 6 401
13 7 866
13 8 418
13 9 258
13 10 59
13 11 300
13 12 511
13 14 763
13 15 624
13 16 474
13 17 172
13 18 570
13 19 611
13 20 307
13 21 347
13 22 363
13 23 318
13 24 3
13 25 36
13 26 371
13 27 686
13 28 524
13 29 703
13 30 975
13 31 38
13 32 534
13 33 991
13 34 642
13 35 186
13 36 951
13 37 546
13 38 522
13 39 570
13 40 469
13 41 718
13 42 713
13 43 444
13 44 256
13 45 69
13 46 977
13 47 26
13 48 941
13 49 967
13 50 281
13 51 178
13 52 482
13 53 1
13 54 679
13 55 19
13 56 43
13 57 540
13 58 876
13 59 931
13 60 613
13 61 199
13 62 832
13 63 196
13 64 154
13 65 783
13 66 649
13 67 49
13 68 125
13 69 307
13 70 17
13 71 148
13 72 748
13 73 93
13 74 757
13 75 262
13 76 82
13 77 3
13 78 955
13 79 734
13 80 759
13 81 251
13 82 891
13 83 811
13 84 994
13 85 908
13 86 801
13 87 259
13 88 762
13 89 594
13 90 943
13 91 157
13 92 469
13 93 122
13 94 625
13 95 965
13 96 714
13 97 665
13 98 63
13 99 996
13 100 139
14 1 74
14 2 49
14 3 306
14 4 255
14 5 728
14 6 335
14 7 753
14 8 984
14 9 618
14 10 590
14 11 960
14 12 674
14 13 32
14 15 678
14 16 610
14 17 238
14 18 913
14 19 784
14 20 795
14 21 796
14 22 626
14 23 651
14 24 554
14 25 449
14 26 500
14 27 224
14 28 260
14 29 614
14 30 739
14 31 861
14 32 343
14 33 148
14 34 439
14 35 274
14 36 729
14 37 416
14 38 432
14 39 513
14 40 791
14 41 550
14 42 981
14 43 433
14 44 130
14 45 850
14 46 870
14 47 345
14 48 536
14 49 552
14 50 152
14 51 616
14 52 630
14 53 444
14 54 743
14 55 881
14 56 985
14 57 849
14 58 11
14 59 721
14 60 425
14 61 95
14 62 698
14 63 729
14 64 766
14 65 778
14 66 268
14 67 137
14 68 101
14 69 501
14 70 467
14 71 512
14 72 81
14 73 745
14 74 46
14 75 381
14 76 354
14 77 251
14 78 468
14 79 316
14 80 417
14 81 603
14 82 484
14 83 512
14 84 932
14 85 480
14 86 473
14 87 906
14 88 466
14 89 787
14 90 667
14 91 721
14 92 871
14 93 326
14 94 353
14 95 244
14 96 692
14 97 241
14 98 527
14 99 820
14 100 265
15 1 253
15 2 832
15 3 673
15 4 961
15 5 454
15 6 651
15 7 626
15 8 101
15 9 318
15 10 764
15 11 643
15 12 800
15 13 586
15 14 843
15 16 205
15 17 623
15 18 334
15 19 634
15 20 269
15 21 213
15 22 385
15 23 929
15 24 46
15 25 266
15 26 314
15 27 792
15 28 861
15 29 856
15 30 956
15 31 7
15 32 158
15 33 260
15 34 819
15 35 751
15 36 363
15 37 776
15 38 940
15 39 231
15 40 756
15 41 274
15 42 824
15 43 292
15 44 498
15 45 993
15 46 657
15 47 390
15 48 668
15 49 530
15 50 340
15 51 245
15 52 627
15 53 777
15 54 869
15 55 572
15 56 367
15 57 872
15 58 62
15 59 889
15 60 439
15 61 767
15 62 720
15 63 636
15 64 855
15 65 568
15 66 818
15 67 166
15 68 427
15 69 377
15 70 356
15 71 351
15 72 214
15 73 150
15 74 387
15 75 918
15 76 897
15 77 50
15 78 565
15 79 831
15 80 573
15 81 96
15 82 841
15 83 948
15 84 911
15 85 239
15 86 415
15 87 362
15 88 611
15 89 782
15 90 692
15 91 502
15 92 12
15 93 784
15 94 561
15 95 863
15 96 934
15 97 329
15 98 176
15 99 10
15 100 389
16 1 153
16 2 111
16 3 43
16 4 490
16 5 728
16 6 144
16 7 206
16 8 714
16 9 769
16 10 216
16 11 760
16 12 80
16 13 504
16 14 212
16 15 48
16 17 209
16 18 739
16 19 345
16 20 506
16 21 360
16 22 160
16 23 448
16 24 941
16 25 720
16 26 413
16 27 734
16 28 529
16 29 854
16 30 570
16 31 88
16 32 467
16 33 848
16 34 999
16 35 353
16 36 508
16 37 621
16 38 714
16 39 449
16 40 508
16 41 599
16 42 655
16 43 649
16 44 727
16 45 280
16 46 166
16 47 342
16 48 6
16 49 426
16 50 494
16 51 404
16 52 382
16 53 229
16 54 101
16 55 991
16 56 3
16 57 842
16 58 868
16 59 282
16 60 686
16 61 669
16 62 414
16 63 436
16 64 606
16 65 614
16 66 234
16 67 401
16 68 568
16 69 243
16 70 223
16 71 482
16 72 75
16 73 765
16 74 152
16 75 931
16 76 301
16 77 184
16 78 468
16 79 253
16 80 816
16 81 190
16 82 437
16 83 452
16 84 40
16 85 816
16 86 42
16 87 321
16 88 448
16 89 510
16 90 626
16 91 109
16 92 453
16 93 468
16 94 619
16 95 897
16 96 365
16 97 638
16 98 362
16 99 170
16 100 694
17 1 176
17 2 596
17 3 737
17 4 513
17 5 993
17 6 561
17 7 357
17 8 572
17 9 705
17 10 402
17 11 519
17 12 987
17 13 355
17 14 173
17 15 805
17 16 273
17 18 421
17 19 674
17 20 899
17 21 211
17 22 93
17 23 284
17 24 928
17 25 727
17 26 675
17 27 998
17 28 60
17 29 337
17 30 275
17 31 463
17 32 836
17 33 617
17 34 423
17 35 763
17 36 554
17 37 688
17 38 640
17 39 352
17 40 44
17 41 173
17 42 518
17 43 657
17 44 320
17 45 94
17 46 27
17 47 927
17 48 405
17 49 987
17 50 164
17 51 286
17 52 629
17 53 480
17 54 532
17 55 800
17 56 127
17 57 554
17 58 469
17 59 755
17 60 663
17 61 70
17 62 760
17 63 588
17 64 156
17 65 303
17 66 695
17 67 209
17 68 686
17 69 68
17 70 990
17 71 771
17 72 565
17 73 640
17 74 577
17 75 381
17 76 629
17 77 842
17 78 646
17 79 876
17 80 540
17 81 651
17 82 27
17 83 780
17 84 823
17 85 883
17 86 385
17 87 320
17 88 613
17 89 729
17 90 902
17 91 346
17 92 651
17 93 803
17 94 166
17 95 750
17 96 627
17 97 304
17 98 743
17 99 428
17 100 186
18 1 767
18 2 107
18 3 338
18 4 174
18 5 282
18 6 856
18 7 353
18 8 577
18 9 829
18 10 549
18 11 496
18 12 369
18 13 574
18 14 699
18 15 690
18 16 158
18 17 292
18 19 132
18 20 379
18 21 8
18 22 392
18 23 240
18 24 962
18 25 492
18 26 865
18 27 598
18 28 603
18 29 19
18 30 195
18 31 301
18 32 542
18 33 327
18 34 266
18 35 853
18 36 103
18 37 467
18 38 400
18 39 609
18 40 279
18 41 229
18 42 746
18 43 554
18 44 36
18 45 174
18 46 108
18 47 578
18 48 386
18 49 824
18 50 157
18 51 205
18 52 977
18 53 863
18 54 69
18 55 119
18 56 969
18 57 253
18 58 275
18 59 383
18 60 471
18 61 98
18 62 722
18 63 235
18 64 903
18 65 725
18 66 248
18 67 277
18 68 815
18 69 690
18 70 101
18 71 258
18 72 158
18 73 151
18 74 966
18 75 503
18 76 613
18 77 785
18 78 182
18 79 453
18 80 669
18 81 891
18 82 674
18 83 775
18 84 435
18 85 592
18 86 392
18 87 56
18 88 820
18 89 447
18 90 23
18 91 138
18 92 729
18 93 854
18 94 781
18 95 752
18 96 288
18 97 655
18 98 685
18 99 814
18 100 563
19 1 298
19 2 469
19 3 297
19 4 57
19 5 787
19 6 857
19 7 137
19 8 688
19 9 330
19 10 124
19 11 835
19 12 833
19 13 587
19 14 253
19 15 723
19 16 914
19 17 164
19 18 547
19 20 123
19 21 473
19 22 423
19 23 773
19 24 361
19 25 843
19 26 842
19 27 175
19 28 761
19 29 698
19 30 683
19 31 162
19 32 418
19 33 444
19 34 184
19 35 542
19 36 772
19 37 274
19 38 762
19 39 217
19 40 171
19 41 886
19 42 576
19 43 235
19 44 997
19 45 716
19 46 177
19 47 890
